id,block,trial,trcond,coh,dir,error,RT,MT,outcome,SoA
17,4,12,1,1,1,99,, , ,
17,4,13,2,2,-1,0,509,297,25,
17,4,14,2,2,-1,0,589,260,100,
17,4,15,1,1,1,0,597,267,50,
17,4,16,1,1,-1,1,658,239,100,
17,4,17,3,2,-1,0,567,286,100,
17,4,18,1,1,1,1,706,201,100,82
17,4,19,1,1,-1,99,, , ,
17,4,20,3,2,-1,0,540,147,25,6.3
17,4,21,1,1,-1,0,658,262,50,
17,4,22,3,2,-1,0,558,168,75,
17,4,23,2,2,1,0,506,160,25,
17,4,24,1,1,1,1,503,1065,100,82.5
17,4,25,1,1,-1,0,523,153,25,
17,4,26,1,1,1,1,573,123,50,64
17,4,27,1,1,1,0,594,227,75,
17,4,28,1,1,1,99,, , ,
17,4,29,3,2,-1,0,666,411,25,
17,4,30,2,2,-1,0,650,294,50,
17,5,1,1,1,-1,0,617,274,75,
17,5,2,1,1,1,1,497,336,100,81.2
17,5,3,1,1,1,1,553,165,75,48.7
17,5,4,1,1,-1,0,585,282,50,
17,5,5,1,1,-1,0,559,234,75,
17,5,6,1,1,-1,0,735,319,75,
17,5,7,1,1,-1,0,623,287,75,
17,5,8,1,1,1,1,648,255,50,41.2
17,5,9,3,2,-1,0,509,146,50,
17,5,10,1,1,-1,0,510,277,25,
17,5,11,3,2,1,0,571,232,25,
17,5,12,1,1,-1,0,770,696,25,20.2
17,5,13,1,1,1,0,588,293,50,
17,5,14,3,2,-1,0,678,221,25,6.7
17,5,15,3,2,1,0,499,166,25,4.3
17,5,16,2,2,-1,0,499,252,75,
17,5,17,1,1,1,0,604,185,75,
17,5,18,1,1,-1,1,492,221,25,21.2
17,5,19,1,1,1,0,465,154,25,
17,5,20,2,2,1,0,469,252,75,
17,5,21,1,1,-1,1,459,192,100,
17,5,22,1,1,-1,1,455,202,50,
17,5,23,1,1,-1,1,477,147,75,55.8
17,5,24,1,1,1,0,512,167,100,
17,5,25,3,2,1,0,473,138,75,
17,5,26,3,2,1,99,, , ,
17,5,27,1,1,-1,1,482,804,50,49.7
17,5,28,1,1,-1,1,470,206,75,42.7
17,5,29,1,1,-1,1,539,267,75,
17,5,30,1,1,-1,1,458,161,100,
17,6,1,3,2,1,0,488,220,25,
17,6,2,1,1,1,0,456,146,100,76.8
17,6,3,1,1,1,0,465,161,75,
17,6,4,2,2,1,0,528,260,25,
17,6,5,1,1,1,0,447,252,75,
17,6,6,3,2,-1,0,573,718,75,
17,6,7,1,1,1,0,477,211,100,
17,6,8,1,1,-1,1,548,705,50,39.8
17,6,9,1,1,1,0,565,191,75,
17,6,10,1,1,-1,1,530,319,75,
17,6,11,1,1,1,0,727,222,50,37.2
17,6,12,1,1,-1,1,562,251,75,
17,6,13,1,1,-1,1,677,350,75,
17,6,14,1,1,1,0,636,250,25,
17,6,15,1,1,1,0,622,217,25,
17,6,16,3,2,1,0,657,258,75,
17,6,17,1,1,-1,1,557,201,75,
17,6,18,3,2,1,99,, , ,
17,6,19,1,1,1,0,487,233,75,
17,6,20,2,2,-1,0,522,242,100,
17,6,21,1,1,1,0,533,609,25,9.7
17,6,22,1,1,-1,1,513,176,25,
17,6,23,1,1,-1,1,545,286,100,74.2
17,6,24,1,1,1,0,519,225,25,
17,6,25,1,1,1,0,520,203,50,43.3
17,6,26,1,1,1,0,470,207,75,44.2
17,6,27,3,2,-1,99,, , ,
17,6,28,1,1,-1,1,500,149,100,99.3
17,6,29,1,1,-1,1,488,168,50,
17,6,30,1,1,1,0,495,120,25,17.3
17,7,1,1,1,-1,0,537,397,50,48.5
17,7,2,1,1,-1,0,611,225,100,80.8
17,7,3,1,1,1,0,456,183,25,
17,7,4,1,1,1,0,586,213,50,
17,7,5,3,2,-1,0,582,186,100,
17,7,6,3,2,1,0,462,155,50,
17,7,7,1,1,1,0,622,224,50,
17,7,8,1,1,1,0,553,167,25,47.5
17,7,9,1,1,1,0,581,544,75,
17,7,10,1,1,1,0,497,136,50,
17,7,11,1,1,1,0,538,179,50,
17,7,12,1,1,1,0,537,144,100,
17,7,13,1,1,-1,99,, , ,
17,7,14,1,1,-1,99,, , ,
17,7,15,1,1,1,0,529,192,50,29.7
17,7,16,1,1,-1,1,419,121,25,
17,7,17,3,2,1,0,508,189,25,
17,7,18,1,1,-1,99,, , ,
17,7,19,1,1,1,0,490,123,25,
17,7,20,1,1,-1,1,468,170,25,
17,7,21,3,2,1,0,462,126,25,
17,7,22,1,1,1,0,404,119,100,
17,7,23,1,1,1,0,500,168,75,
17,7,24,3,2,1,0,472,134,100,
17,7,25,1,1,1,0,544,198,25,
17,7,26,1,1,1,0,430,121,25,
17,7,27,1,1,-1,1,457,143,50,
17,7,28,1,1,1,99,, , ,
17,7,29,3,2,-1,0,609,158,25,
17,7,30,1,1,1,0,477,188,50,
17,8,1,2,2,1,0,419,141,25,10
17,8,2,1,1,1,0,482,195,50,
17,8,3,1,1,1,0,395,108,50,
17,8,4,1,1,1,0,563,198,50,
17,8,5,3,2,-1,0,466,127,25,
17,8,6,2,2,-1,99,, , ,
17,8,7,1,1,-1,0,459,289,75,
17,8,8,1,1,-1,0,415,132,25,
17,8,9,1,1,-1,0,492,92,100,
17,8,10,3,2,-1,0,437,94,100,
17,8,11,3,2,-1,0,387,85,25,13.3
17,8,12,1,1,1,1,502,115,50,
17,8,13,1,1,-1,0,440,101,25,7.2
17,8,14,3,2,1,0,547,847,50,28.5
17,8,15,1,1,-1,0,482,378,50,31.8
17,8,16,1,1,1,0,499,350,50,
17,8,17,3,2,-1,0,553,412,100,
17,8,18,1,1,-1,0,480,282,75,48.5
17,8,19,1,1,1,0,581,241,75,
17,8,20,1,1,-1,1,449,292,75,
17,8,21,1,1,-1,0,498,238,50,36.5
17,8,22,1,1,-1,0,472,147,25,
17,8,23,1,1,-1,0,566,167,50,
17,8,24,1,1,1,0,460,114,50,
17,8,25,3,2,1,0,475,496,50,
17,8,26,1,1,1,0,500,184,25,
17,8,27,3,2,1,0,389,127,25,
17,8,28,2,2,-1,0,558,136,50,
17,8,29,1,1,-1,0,481,129,50,
17,8,30,2,2,-1,99,, , ,
17,9,1,1,1,1,0,495,190,100,
17,9,2,1,1,-1,0,550,267,25,
17,9,3,1,1,1,0,458,181,25,
17,9,4,1,1,-1,1,433,139,75,34.5
17,9,5,1,1,1,0,424,108,50,
17,9,6,3,2,1,0,488,204,100,80.7
17,9,7,3,2,1,0,405,108,50,43.3
17,9,8,1,1,-1,1,571,193,100,73
17,9,9,1,1,-1,1,419,186,100,
17,9,10,2,2,-1,0,528,503,50,40.5
17,9,11,1,1,-1,0,592,455,50,44.8
17,9,12,1,1,1,0,459,222,50,37.8
17,9,13,2,2,1,0,469,245,50,36.3
17,9,14,1,1,1,0,477,149,100,
17,9,15,1,1,1,0,495,143,50,
17,9,16,1,1,1,0,446,212,100,
17,9,17,2,2,-1,0,481,225,100,98.5
17,9,18,1,1,1,99,, , ,
17,9,19,1,1,-1,99,, , ,
17,9,20,1,1,1,0,442,130,25,
17,9,21,3,2,-1,0,510,147,25,14.8
17,9,22,1,1,-1,0,583,155,75,
17,9,23,1,1,-1,0,456,108,100,73.8
17,9,24,1,1,-1,0,477,118,25,14.5
17,9,25,1,1,1,1,541,162,100,
17,9,26,2,2,-1,0,589,214,100,
17,9,27,1,1,-1,0,549,167,100,76.2
17,9,28,1,1,1,0,494,161,100,
17,9,29,2,2,1,0,408,106,25,
17,9,30,3,2,-1,0,605,204,50,20.5
17,10,1,1,1,-1,0,504,159,100,73.7
17,10,2,1,1,-1,0,442,164,25,
17,10,3,1,1,-1,0,429,222,50,37
17,10,4,3,2,-1,0,404,124,75,41.2
17,10,5,1,1,1,1,448,237,25,
17,10,6,1,1,-1,0,497,206,75,41.8
17,10,7,1,1,-1,0,448,218,50,
17,10,8,1,1,-1,0,426,212,25,19.7
17,10,9,3,2,1,0,479,128,75,
17,10,10,3,2,-1,0,458,245,75,
17,10,11,1,1,-1,0,443,185,75,
17,10,12,1,1,1,1,447,203,100,
17,10,13,1,1,1,1,448,212,50,25.8
17,10,14,1,1,1,1,466,188,50,
17,10,15,2,2,-1,0,444,245,100,
17,10,16,1,1,-1,0,582,159,50,
17,10,17,1,1,-1,0,425,136,75,44.3
17,10,18,3,2,1,0,428,227,100,77
17,10,19,1,1,1,0,468,409,100,
17,10,20,1,1,1,0,552,216,25,22.8
17,10,21,1,1,1,0,574,269,75,
17,10,22,1,1,1,0,514,212,100,74.5
17,10,23,1,1,1,0,431,200,75,43.7
17,10,24,3,2,1,99,, , ,
17,10,25,1,1,-1,1,477,270,25,
17,10,26,1,1,1,0,456,169,25,
17,10,27,3,2,1,0,445,128,25,
17,10,28,1,1,-1,1,445,178,50,26.5
17,10,29,1,1,1,0,468,156,75,
17,10,30,1,1,-1,1,480,239,50,
17,11,1,2,2,1,99,, , ,
17,11,2,1,1,1,0,414,163,25,
17,11,3,1,1,-1,1,414,144,75,
17,11,4,1,1,1,0,474,178,100,
17,11,5,3,2,1,0,470,182,50,5
17,11,6,1,1,-1,1,449,162,25,
17,11,7,1,1,1,0,457,150,100,98
17,11,8,1,1,-1,1,448,164,50,
17,11,9,2,2,1,0,448,142,75,
17,11,10,1,1,1,0,404,140,100,
17,11,11,2,2,-1,0,517,248,75,51.8
17,11,12,1,1,1,0,455,112,25,
17,11,13,1,1,1,0,486,180,75,51.3
17,11,14,1,1,-1,1,513,631,50,54.5
17,11,15,1,1,1,0,540,161,75,51.7
17,11,16,1,1,1,0,424,128,50,
17,11,17,1,1,1,0,490,201,50,
17,11,18,1,1,-1,1,466,263,100,
17,11,19,3,2,1,0,510,155,75,30.7
17,11,20,3,2,1,0,422,135,75,
17,11,21,1,1,-1,1,439,160,75,48
17,11,22,1,1,1,0,458,131,75,
17,11,23,3,2,-1,0,407,114,100,76.8
17,11,24,2,2,-1,0,479,161,75,57.3
17,11,25,1,1,1,0,488,118,25,14
17,11,26,1,1,1,0,541,113,75,
17,11,27,3,2,1,0,403,109,75,65.7
17,11,28,1,1,1,0,396,101,25,11.5
17,11,29,1,1,1,0,423,121,100,
17,11,30,1,1,-1,1,414,112,100,99.7
17,12,1,1,1,-1,0,508,200,25,
17,12,2,1,1,-1,0,437,613,25,30.5
17,12,3,1,1,1,1,463,212,25,
17,12,4,3,2,1,0,420,143,75,
17,12,5,1,1,1,1,373,903,50,42.8
17,12,6,3,2,-1,0,504,259,75,44.7
17,12,7,1,1,1,1,507,267,75,
17,12,8,1,1,-1,99,, , ,
17,12,9,2,2,-1,0,410,214,100,77.8
17,12,10,1,1,-1,0,497,167,100,
17,12,11,3,2,1,99,, , ,
17,12,12,1,1,-1,0,390,171,50,33.7
17,12,13,3,2,-1,0,431,155,100,
17,12,14,3,2,-1,0,458,157,50,33.5
17,12,15,1,1,1,1,450,151,50,30.3
17,12,16,1,1,-1,0,416,196,100,
17,12,17,1,1,-1,0,465,187,100,
17,12,18,1,1,1,1,454,665,50,33.7
17,12,19,1,1,-1,0,437,958,100,
17,12,20,1,1,-1,0,464,216,50,
17,12,21,1,1,-1,0,411,979,75,
17,12,22,1,1,1,1,391,549,50,34.5
17,12,23,1,1,1,1,447,431,50,25
17,12,24,1,1,-1,0,411,180,75,
17,12,25,1,1,-1,0,421,123,25,
17,12,26,1,1,-1,0,460,127,25,7.5
17,12,27,1,1,-1,0,403,198,100,
17,12,28,1,1,-1,99,, , ,
17,12,29,2,2,1,0,413,190,25,9.8
17,12,30,1,1,1,1,437,402,50,28.2
17,13,1,1,1,1,99,, , ,
17,13,2,3,2,1,0,428,240,75,
17,13,3,1,1,-1,0,388,465,50,29.7
17,13,4,1,1,1,1,448,508,50,28.5
17,13,5,1,1,-1,0,369,303,100,
17,13,6,1,1,1,1,378,610,50,38.5
17,13,7,1,1,-1,0,405,810,25,
17,13,8,1,1,-1,0,506,683,50,26.5
17,13,9,3,2,-1,99,, , ,
17,13,10,3,2,-1,0,486,763,50,28.7
17,13,11,3,2,-1,0,413,228,75,57.8
17,13,12,1,1,1,99,, , ,
17,13,13,1,1,1,1,408,419,100,
17,13,14,1,1,1,1,353,581,100,
17,13,15,1,1,-1,0,425,161,50,
17,13,16,1,1,-1,0,354,387,75,
17,13,17,3,2,1,0,347,608,50,37
17,13,18,1,1,-1,1,371,586,50,28.8
17,13,19,3,2,1,0,477,207,50,
17,13,20,3,2,-1,0,492,996,25,12.7
17,13,21,1,1,1,0,512,162,25,
17,13,22,1,1,-1,0,370,740,75,51.8
17,13,23,1,1,1,0,326,449,50,
17,13,24,1,1,1,0,377,167,100,77.3
17,13,25,1,1,1,0,406,193,25,10.7
17,13,26,1,1,-1,1,372,320,100,
17,13,27,1,1,1,0,436,236,25,
17,13,28,1,1,-1,99,, , ,
17,13,29,1,1,1,0,379,143,75,64
17,13,30,1,1,1,0,380,215,50,52.5
18,1,1,1,1,1,1,828,535,50,23.3
18,1,2,1,1,1,0,499,178,75,
18,1,3,3,2,1,0,740,672,50,47.8
18,1,4,3,2,-1,99,, , ,
18,1,5,1,1,-1,99,, , ,
18,1,6,3,2,-1,0,510,218,25,
18,1,7,3,2,-1,0,512,517,100,
18,1,8,1,1,-1,0,556,357,50,66.5
18,1,9,1,1,1,1,841,167,75,82.5
18,1,10,1,1,1,0,626,1069,50,51.3
18,1,11,3,2,1,0,731,267,75,7.3
18,1,12,1,1,-1,0,733,202,25,
18,1,13,1,1,1,1,689,278,50,77.8
18,1,14,3,2,-1,0,575,167,100,94.8
18,1,15,1,1,-1,0,483,231,50,59.8
18,1,16,3,2,-1,0,437,151,75,
18,1,17,1,1,-1,0,478,169,25,
18,1,18,2,2,-1,0,695,214,25,20.3
18,1,19,3,2,-1,0,815,195,25,
18,1,20,1,1,1,99,, , ,
18,1,21,1,1,1,1,496,144,25,20.8
18,1,22,3,2,1,0,537,200,50,37
18,1,23,1,1,1,0,523,218,100,
18,1,24,2,2,1,0,474,170,50,56.5
18,1,25,1,1,1,0,487,687,25,
18,1,26,1,1,-1,1,711,753,50,56.7
18,1,27,3,2,1,0,656,149,25,
18,1,28,1,1,1,0,690,462,50,52.2
18,1,29,1,1,-1,0,605,287,25,
18,1,30,1,1,1,0,750,181,50,41.5
18,2,1,1,1,1,0,944,552,50,57.7
18,2,2,1,1,-1,1,741,171,75,
18,2,3,1,1,1,0,635,281,75,
18,2,4,2,2,-1,0,598,185,75,97.2
18,2,5,3,2,-1,99,, , ,
18,2,6,1,1,-1,0,705,147,50,
18,2,7,1,1,-1,0,739,132,25,
18,2,8,1,1,-1,1,797,291,75,
18,2,9,1,1,1,0,721,170,100,
